transactionId,accountId,amount,transactionType,timestamp,hour_of_day,day_of_week,account_age_days,user_transaction_count,transaction_velocity,amount_deviation,is_weekend,is_night_transaction,high_amount_flag,new_account_flag,is_fraud
17236,user_916,42718.92,DEPOSIT,2025-07-30T19:25:11.123742,19,2,2075,739,1,1.709,0,0,1,0,1
17237,user_916,13894.03,WITHDRAW,2026-03-23T07:20:11.123742,7,0,2075,739,1,0.556,0,0,0,0,0
17238,user_916,35355.31,TRANSFER,2025-09-17T12:01:11.123742,12,2,2075,739,1,1.414,0,0,1,0,1
17239,user_916,30945.79,WITHDRAW,2026-03-12T05:47:11.123742,5,3,2075,739,1,1.238,0,0,1,0,1
17240,user_916,58808.25,WITHDRAW,2026-06-16T19:26:11.123742,19,1,2075,739,0,2.352,0,0,1,0,1
17241,user_916,19198.9,WITHDRAW,2026-04-05T18:26:11.123742,18,6,2075,739,2,0.768,1,0,0,0,0
17242,user_916,25571.96,WITHDRAW,2026-04-24T23:22:11.123742,23,4,2075,739,1,1.023,0,0,1,0,1
17243,user_916,2980.8,WITHDRAW,2025-10-07T00:05:11.123742,0,1,2075,739,0,0.119,0,1,0,0,0
17244,user_916,30676.55,WITHDRAW,2025-09-16T23:12:11.123742,23,1,2075,739,1,1.227,0,0,1,0,0
17245,user_916,71912.36,WITHDRAW,2025-08-12T09:06:11.123742,9,1,2075,739,1,2.876,0,0,1,0,1
17246,user_916,50111.32,DEPOSIT,2025-08-22T05:50:11.123742,5,4,2075,739,1,2.004,0,0,1,0,1
17247,user_916,14405.67,DEPOSIT,2025-10-29T17:30:11.123742,17,2,2075,739,2,0.576,0,0,0,0,0
17248,user_917,3657.58,WITHDRAW,2025-09-17T07:07:11.123742,7,2,404,1956,0,0.732,0,0,0,0,0
17249,user_917,13429.64,WITHDRAW,2025-12-01T17:56:11.123742,17,0,404,1956,1,2.686,0,0,0,0,0
17250,user_917,2957.76,DEPOSIT,2026-03-23T03:05:11.123742,3,0,404,1956,2,0.592,0,1,0,0,1
17251,user_917,2455.86,DEPOSIT,2026-05-15T21:16:11.123742,21,4,404,1956,0,0.491,0,0,0,0,0
17252,user_917,13450.24,WITHDRAW,2026-06-21T17:14:11.123742,17,6,404,1956,0,2.69,1,0,0,0,1
17253,user_917,7170.59,TRANSFER,2025-09-06T18:56:11.123742,18,5,404,1956,2,1.434,1,0,0,0,0
17254,user_917,1284.8,DEPOSIT,2026-05-09T19:58:11.123742,19,5,404,1956,5,0.257,1,0,0,0,0
17255,user_917,3711.74,DEPOSIT,2026-05-10T18:52:11.123742,18,6,404,1956,3,0.742,1,0,0,0,0
17256,user_917,13047.21,DEPOSIT,2026-01-01T06:25:11.123742,6,3,404,1956,3,2.609,0,0,0,0,1
17257,user_917,6945.35,TRANSFER,2026-02-04T03:18:11.123742,3,2,404,1956,1,1.389,0,1,0,0,0
17258,user_917,6808.47,DEPOSIT,2026-03-04T05:20:11.123742,5,2,404,1956,4,1.362,0,0,0,0,0
17259,user_917,1582.85,WITHDRAW,2026-02-13T06:27:11.123742,6,4,404,1956,0,0.317,0,0,0,0,0
17260,user_917,2215.74,DEPOSIT,2025-09-04T04:50:11.123742,4,3,404,1956,0,0.443,0,1,0,0,0
17261,user_918,37706.8,WITHDRAW,2026-05-26T07:51:11.123742,7,1,4953,2653,1,1.508,0,0,1,0,0
17262,user_918,24143.42,WITHDRAW,2025-10-19T18:42:11.123742,18,6,4953,2653,1,0.966,1,0,1,0,1
17263,user_918,21695.79,WITHDRAW,2025-08-05T21:51:11.123742,21,1,4953,2653,1,0.868,0,0,1,0,1
17264,user_918,19466.18,DEPOSIT,2025-12-08T11:48:11.123742,11,0,4953,2653,2,0.779,0,0,0,0,0
17265,user_918,115783.3,WITHDRAW,2026-03-25T01:49:11.123742,1,2,4953,2653,1,4.631,0,1,1,0,1
17266,user_918,36841.68,WITHDRAW,2026-05-06T03:37:11.123742,3,2,4953,2653,0,1.474,0,1,1,0,1
17267,user_918,35718.08,DEPOSIT,2025-07-14T22:49:11.123742,22,0,4953,2653,1,1.429,0,0,1,0,0
17268,user_918,17415.09,DEPOSIT,2025-12-28T01:11:11.123742,1,6,4953,2653,1,0.697,1,1,0,0,0
17269,user_918,43089.12,DEPOSIT,2025-09-17T12:20:11.123742,12,2,4953,2653,2,1.724,0,0,1,0,0
17270,user_918,17744.35,TRANSFER,2025-09-27T22:58:11.123742,22,5,4953,2653,2,0.71,1,0,0,0,0
17271,user_918,20366.91,TRANSFER,2025-08-15T00:05:11.123742,0,4,4953,2653,2,0.815,0,1,1,0,1
17272,user_918,27696.96,WITHDRAW,2025-07-06T17:13:11.123742,17,6,4953,2653,1,1.108,1,0,1,0,1
17273,user_918,33126.67,WITHDRAW,2025-11-05T03:53:11.123742,3,2,4953,2653,1,1.325,0,1,1,0,1
17274,user_918,15867.05,WITHDRAW,2026-01-03T12:22:11.123742,12,5,4953,2653,4,0.635,1,0,0,0,1
17275,user_918,63142.0,DEPOSIT,2026-04-18T19:59:11.123742,19,5,4953,2653,3,2.526,1,0,1,0,1
17276,user_918,48687.14,TRANSFER,2025-11-20T11:13:11.123742,11,3,4953,2653,3,1.947,0,0,1,0,1
17277,user_918,3031.88,WITHDRAW,2025-09-27T12:55:11.123742,12,5,4953,2653,1,0.121,1,0,0,0,0
17278,user_918,47673.61,TRANSFER,2025-12-03T11:02:11.123742,11,2,4953,2653,2,1.907,0,0,1,0,1
17279,user_918,68745.69,TRANSFER,2026-05-28T08:36:11.123742,8,3,4953,2653,1,2.75,0,0,1,0,1
17280,user_918,17982.34,TRANSFER,2026-05-27T23:43:11.123742,23,2,4953,2653,0,0.719,0,0,0,0,0
17281,user_918,652.44,DEPOSIT,2026-02-24T00:07:11.123742,0,1,4953,2653,2,0.026,0,1,0,0,0
17282,user_918,45046.25,TRANSFER,2026-03-30T05:22:11.123742,5,0,4953,2653,1,1.802,0,0,1,0,1
17283,user_918,16465.88,TRANSFER,2025-08-09T15:56:11.123742,15,5,4953,2653,1,0.659,1,0,0,0,0
17284,user_918,58669.87,DEPOSIT,2026-02-19T09:03:11.123742,9,3,4953,2653,2,2.347,0,0,1,0,1
17285,user_918,29685.44,TRANSFER,2026-02-24T04:07:11.123742,4,1,4953,2653,2,1.187,0,1,1,0,0
17286,user_918,102917.61,DEPOSIT,2025-10-09T15:57:11.123742,15,3,4953,2653,1,4.117,0,0,1,0,1
17287,user_918,35154.21,TRANSFER,2025-09-29T23:57:11.123742,23,0,4953,2653,0,1.406,0,0,1,0,0
17288,user_918,27257.79,TRANSFER,2025-07-16T02:37:11.123742,2,2,4953,2653,2,1.09,0,1,1,0,1
17289,user_918,2587.83,DEPOSIT,2025-06-25T04:13:11.123742,4,2,4953,2653,1,0.104,0,1,0,0,0
17290,user_918,28384.72,TRANSFER,2025-08-04T22:13:11.123742,22,0,4953,2653,2,1.135,0,0,1,0,0
17291,user_918,8175.67,WITHDRAW,2026-01-01T16:04:11.123742,16,3,4953,2653,1,0.327,0,0,0,0,0
17292,user_919,1778.84,WITHDRAW,2026-02-17T12:05:11.123742,12,1,3171,1289,3,1.779,0,0,0,0,1
17293,user_919,642.87,DEPOSIT,2026-01-08T10:07:11.123742,10,3,3171,1289,1,0.643,0,0,0,0,0
17294,user_919,3.44,DEPOSIT,2025-12-20T18:14:11.123742,18,5,3171,1289,1,0.003,1,0,0,0,0
17295,user_919,3183.01,DEPOSIT,2026-03-02T02:08:11.123742,2,0,3171,1289,1,3.183,0,1,0,0,1
17296,user_919,1512.44,DEPOSIT,2026-04-08T09:19:11.123742,9,2,3171,1289,3,1.512,0,0,0,0,0
17297,user_920,2450.92,WITHDRAW,2025-10-21T23:53:11.123742,23,1,669,1096,2,0.98,0,0,0,0,0
17298,user_920,1398.58,DEPOSIT,2025-07-08T13:16:11.123742,13,1,669,1096,2,0.559,0,0,0,0,0
17299,user_920,216.06,WITHDRAW,2025-11-27T17:12:11.123742,17,3,669,1096,2,0.086,0,0,0,0,0
17300,user_920,1666.28,WITHDRAW,2026-03-25T07:21:11.123742,7,2,669,1096,0,0.667,0,0,0,0,0
17301,user_920,6533.04,WITHDRAW,2026-04-24T06:46:11.123742,6,4,669,1096,2,2.613,0,0,0,0,0
17302,user_920,879.76,WITHDRAW,2025-11-10T03:56:11.123742,3,0,669,1096,2,0.352,0,1,0,0,0
17303,user_920,5519.6,DEPOSIT,2026-04-15T11:25:11.123742,11,2,669,1096,1,2.208,0,0,0,0,0
17304,user_920,1008.72,DEPOSIT,2026-02-25T05:52:11.123742,5,2,669,1096,1,0.403,0,0,0,0,0
17305,user_920,51.72,DEPOSIT,2025-11-08T05:18:11.123742,5,5,669,1096,1,0.021,1,0,0,0,0
17306,user_920,2114.91,DEPOSIT,2025-10-09T22:58:11.123742,22,3,669,1096,0,0.846,0,0,0,0,0
17307,user_920,2401.84,DEPOSIT,2026-06-05T16:10:11.123742,16,4,669,1096,3,0.961,0,0,0,0,1
17308,user_920,9436.24,TRANSFER,2026-01-21T07:48:11.123742,7,2,669,1096,0,3.774,0,0,0,0,1
17309,user_920,4716.95,DEPOSIT,2026-06-21T18:59:11.123742,18,6,669,1096,1,1.887,1,0,0,0,0
17310,user_920,5069.96,DEPOSIT,2025-09-18T02:07:11.123742,2,3,669,1096,2,2.028,0,1,0,0,0
17311,user_920,4780.09,DEPOSIT,2026-05-21T20:27:11.123742,20,3,669,1096,1,1.912,0,0,0,0,0
17312,user_920,3181.95,DEPOSIT,2025-07-22T17:56:11.123742,17,1,669,1096,1,1.273,0,0,0,0,0
17313,user_920,1740.47,DEPOSIT,2025-08-17T02:45:11.123742,2,6,669,1096,1,0.696,1,1,0,0,0
17314,user_920,5998.7,DEPOSIT,2026-01-27T11:25:11.123742,11,1,669,1096,1,2.399,0,0,0,0,1
17315,user_920,3002.19,WITHDRAW,2025-12-31T13:49:11.123742,13,2,669,1096,2,1.201,0,0,0,0,0
17316,user_920,1659.03,DEPOSIT,2026-05-15T19:59:11.123742,19,4,669,1096,1,0.664,0,0,0,0,0
17317,user_920,1841.69,TRANSFER,2025-12-30T00:17:11.123742,0,1,669,1096,2,0.737,0,1,0,0,0
17318,user_920,6691.03,DEPOSIT,2026-06-16T17:29:11.123742,17,1,669,1096,1,2.676,0,0,0,0,0
17319,user_921,1857.08,WITHDRAW,2026-03-13T15:59:11.123742,15,4,180,1606,0,3.714,0,0,0,0,0
17320,user_921,698.4,DEPOSIT,2025-12-13T04:31:11.123742,4,5,180,1606,1,1.397,1,1,0,0,0
17321,user_921,1038.27,WITHDRAW,2025-11-16T03:24:11.123742,3,6,180,1606,4,2.077,1,1,0,0,1
17322,user_921,1136.65,DEPOSIT,2025-12-03T02:18:11.123742,2,2,180,1606,3,2.273,0,1,0,0,1
17323,user_921,127.9,WITHDRAW,2026-04-26T08:10:11.123742,8,6,180,1606,2,0.256,1,0,0,0,0
17324,user_921,537.18,TRANSFER,2025-06-30T09:06:11.123742,9,0,180,1606,3,1.074,0,0,0,0,0
17325,user_921,1123.12,TRANSFER,2025-11-25T13:31:11.123742,13,1,180,1606,3,2.246,0,0,0,0,1
17326,user_921,1008.63,WITHDRAW,2026-02-08T19:28:11.123742,19,6,180,1606,1,2.017,1,0,0,0,0
17327,user_922,74101.94,WITHDRAW,2026-03-16T03:04:11.123742,3,0,1847,1438,0,2.964,0,1,1,0,1
17328,user_922,54560.81,DEPOSIT,2025-07-10T22:01:11.123742,22,3,1847,1438,0,2.182,0,0,1,0,1
17329,user_922,41220.49,WITHDRAW,2026-05-25T23:17:11.123742,23,0,1847,1438,3,1.649,0,0,1,0,1
17330,user_922,33665.38,TRANSFER,2025-11-02T21:09:11.123742,21,6,1847,1438,0,1.347,1,0,1,0,1
17331,user_922,89751.61,WITHDRAW,2025-08-24T14:50:11.123742,14,6,1847,1438,2,3.59,1,0,1,0,1
17332,user_922,57171.37,DEPOSIT,2026-03-16T06:09:11.123742,6,0,1847,1438,1,2.287,0,0,1,0,1
17333,user_922,41483.78,TRANSFER,2026-04-20T18:32:11.123742,18,0,1847,1438,2,1.659,0,0,1,0,0
17334,user_922,34688.31,TRANSFER,2025-09-23T16:03:11.123742,16,1,1847,1438,0,1.388,0,0,1,0,0
17335,user_922,31190.17,WITHDRAW,2025-07-02T19:13:11.123742,19,2,1847,1438,0,1.248,0,0,1,0,0
17336,user_922,35295.01,WITHDRAW,2025-08-26T20:56:11.123742,20,1,1847,1438,2,1.412,0,0,1,0,0
17337,user_922,1455.27,WITHDRAW,2025-08-05T03:08:11.123742,3,1,1847,1438,2,0.058,0,1,0,0,0
17338,user_922,30629.51,WITHDRAW,2025-11-16T00:14:11.123742,0,6,1847,1438,2,1.225,1,1,1,0,0
17339,user_922,23485.76,DEPOSIT,2025-12-13T11:31:11.123742,11,5,1847,1438,2,0.939,1,0,1,0,0
17340,user_922,73746.19,TRANSFER,2025-07-16T23:14:11.123742,23,2,1847,1438,1,2.95,0,0,1,0,1
17341,user_922,50283.79,DEPOSIT,2025-07-07T10:49:11.123742,10,0,1847,1438,0,2.011,0,0,1,0,1
17342,user_922,25902.88,WITHDRAW,2025-11-20T12:22:11.123742,12,3,1847,1438,1,1.036,0,0,1,0,0
17343,user_922,45317.38,DEPOSIT,2026-06-20T21:34:11.123742,21,5,1847,1438,0,1.813,1,0,1,0,1
17344,user_922,68015.56,DEPOSIT,2025-07-02T20:52:11.123742,20,2,1847,1438,2,2.721,0,0,1,0,1
17345,user_922,10945.43,TRANSFER,2025-11-01T02:41:11.123742,2,5,1847,1438,1,0.438,1,1,0,0,0
17346,user_922,37036.97,WITHDRAW,2025-07-12T01:42:11.123742,1,5,1847,1438,2,1.481,1,1,1,0,0
17347,user_922,56946.14,DEPOSIT,2026-04-30T22:34:11.123742,22,3,1847,1438,2,2.278,0,0,1,0,1
17348,user_922,21004.42,TRANSFER,2025-08-02T06:42:11.123742,6,5,1847,1438,1,0.84,1,0,1,0,0
17349,user_922,47587.58,WITHDRAW,2025-10-17T20:31:11.123742,20,4,1847,1438,3,1.904,0,0,1,0,1
17350,user_922,30737.5,TRANSFER,2026-02-23T14:20:11.123742,14,0,1847,1438,3,1.23,0,0,1,0,1
17351,user_922,34259.19,TRANSFER,2025-07-24T12:50:11.123742,12,3,1847,1438,2,1.37,0,0,1,0,0
17352,user_922,3580.56,DEPOSIT,2025-12-30T19:16:11.123742,19,1,1847,1438,1,0.143,0,0,0,0,0
17353,user_922,5491.13,DEPOSIT,2025-09-11T07:26:11.123742,7,3,1847,1438,2,0.22,0,0,0,0,0
17354,user_922,42478.28,DEPOSIT,2025-10-02T05:31:11.123742,5,3,1847,1438,0,1.699,0,0,1,0,0
17355,user_922,11279.64,DEPOSIT,2026-06-04T14:44:11.123742,14,3,1847,1438,0,0.451,0,0,0,0,0
17356,user_922,13283.71,WITHDRAW,2025-10-18T19:31:11.123742,19,5,1847,1438,2,0.531,1,0,0,0,0
17357,user_922,52919.43,DEPOSIT,2025-12-19T13:31:11.123742,13,4,1847,1438,4,2.117,0,0,1,0,1
17358,user_922,14166.99,TRANSFER,2025-09-09T17:12:11.123742,17,1,1847,1438,2,0.567,0,0,0,0,0
17359,user_923,10921.52,TRANSFER,2026-04-07T08:19:11.123742,8,1,4793,125,0,2.184,0,0,0,0,0
17360,user_923,860.66,TRANSFER,2025-12-07T15:42:11.123742,15,6,4793,125,2,0.172,1,0,0,0,0
17361,user_923,14178.15,DEPOSIT,2025-10-23T06:25:11.123742,6,3,4793,125,1,2.836,0,0,0,0,1
17362,user_923,11677.35,WITHDRAW,2026-04-24T22:13:11.123742,22,4,4793,125,0,2.335,0,0,0,0,0
17363,user_923,3997.02,DEPOSIT,2026-04-07T18:45:11.123742,18,1,4793,125,2,0.799,0,0,0,0,0
17364,user_923,1814.81,WITHDRAW,2025-09-27T11:30:11.123742,11,5,4793,125,0,0.363,1,0,0,0,0
17365,user_923,5104.99,DEPOSIT,2025-09-09T05:09:11.123742,5,1,4793,125,1,1.021,0,0,0,0,0
17366,user_923,1183.5,WITHDRAW,2026-03-21T17:21:11.123742,17,5,4793,125,1,0.237,1,0,0,0,0
17367,user_923,10133.61,TRANSFER,2025-12-22T07:45:11.123742,7,0,4793,125,1,2.027,0,0,0,0,1
17368,user_924,7145.91,WITHDRAW,2025-08-05T23:55:11.123742,23,1,1018,1637,1,1.429,0,0,0,0,0
17369,user_924,10676.32,DEPOSIT,2026-06-17T19:43:11.123742,19,2,1018,1637,1,2.135,0,0,0,0,0
17370,user_924,4969.14,WITHDRAW,2025-12-23T05:43:11.123742,5,1,1018,1637,3,0.994,0,0,0,0,1
17371,user_925,319.96,DEPOSIT,2026-04-08T22:24:11.123742,22,2,1509,2709,1,0.128,0,0,0,0,0
17372,user_925,5057.88,DEPOSIT,2025-08-24T06:48:11.123742,6,6,1509,2709,4,2.023,1,0,0,0,1
17373,user_925,4841.9,TRANSFER,2026-03-25T09:12:11.123742,9,2,1509,2709,2,1.937,0,0,0,0,0
17374,user_925,2470.36,WITHDRAW,2025-11-19T23:01:11.123742,23,2,1509,2709,2,0.988,0,0,0,0,0
17375,user_925,508.45,TRANSFER,2025-09-10T18:08:11.123742,18,2,1509,2709,1,0.203,0,0,0,0,0
17376,user_925,895.41,WITHDRAW,2026-05-12T02:34:11.123742,2,1,1509,2709,1,0.358,0,1,0,0,0
17377,user_925,6280.97,DEPOSIT,2025-08-09T11:02:11.123742,11,5,1509,2709,2,2.512,1,0,0,0,1
17378,user_925,1630.85,DEPOSIT,2026-05-16T16:28:11.123742,16,5,1509,2709,2,0.652,1,0,0,0,0
17379,user_925,4575.58,TRANSFER,2025-07-16T19:45:11.123742,19,2,1509,2709,2,1.83,0,0,0,0,0
17380,user_925,402.3,DEPOSIT,2025-09-16T02:48:11.123742,2,1,1509,2709,1,0.161,0,1,0,0,1
17381,user_925,1994.83,WITHDRAW,2025-07-30T03:08:11.123742,3,2,1509,2709,1,0.798,0,1,0,0,0
17382,user_925,2461.72,DEPOSIT,2025-10-17T12:09:11.123742,12,4,1509,2709,0,0.985,0,0,0,0,0
17383,user_925,2318.83,WITHDRAW,2025-09-06T03:36:11.123742,3,5,1509,2709,1,0.928,1,1,0,0,1
17384,user_925,5189.8,DEPOSIT,2025-09-18T15:13:11.123742,15,3,1509,2709,0,2.076,0,0,0,0,0
17385,user_925,7071.01,DEPOSIT,2026-01-18T04:48:11.123742,4,6,1509,2709,3,2.828,1,1,0,0,1
17386,user_925,2232.41,DEPOSIT,2026-05-16T00:26:11.123742,0,5,1509,2709,0,0.893,1,1,0,0,0
17387,user_925,3440.3,DEPOSIT,2026-02-10T16:09:11.123742,16,1,1509,2709,1,1.376,0,0,0,0,0
17388,user_925,1116.74,DEPOSIT,2026-01-16T17:06:11.123742,17,4,1509,2709,1,0.447,0,0,0,0,0
17389,user_925,5847.66,WITHDRAW,2026-05-09T21:49:11.123742,21,5,1509,2709,1,2.339,1,0,0,0,0
17390,user_926,354.88,DEPOSIT,2026-05-28T08:52:11.123742,8,3,1944,936,4,1.774,0,0,0,0,0
17391,user_926,154.62,DEPOSIT,2026-03-27T19:07:11.123742,19,4,1944,936,2,0.773,0,0,0,0,0
17392,user_926,193.69,WITHDRAW,2026-04-09T07:06:11.123742,7,3,1944,936,1,0.968,0,0,0,0,0
17393,user_926,404.84,DEPOSIT,2026-05-12T07:08:11.123742,7,1,1944,936,2,2.024,0,0,0,0,0
17394,user_926,226.39,TRANSFER,2026-04-20T08:04:11.123742,8,0,1944,936,3,1.132,0,0,0,0,0
17395,user_926,715.97,DEPOSIT,2026-03-23T08:05:11.123742,8,0,1944,936,1,3.58,0,0,0,0,0
17396,user_926,508.45,TRANSFER,2025-12-30T17:37:11.123742,17,1,1944,936,2,2.542,0,0,0,0,1
17397,user_926,145.34,DEPOSIT,2026-03-16T12:33:11.123742,12,0,1944,936,2,0.727,0,0,0,0,0
17398,user_926,78.82,WITHDRAW,2026-01-19T20:45:11.123742,20,0,1944,936,2,0.394,0,0,0,0,0
17399,user_926,118.21,TRANSFER,2025-08-17T04:25:11.123742,4,6,1944,936,1,0.591,1,1,0,0,1
17400,user_926,280.27,WITHDRAW,2025-10-06T17:13:11.123742,17,0,1944,936,1,1.401,0,0,0,0,0
17401,user_926,685.31,DEPOSIT,2026-03-23T07:35:11.123742,7,0,1944,936,3,3.427,0,0,0,0,1
17402,user_926,324.3,WITHDRAW,2025-10-26T22:14:11.123742,22,6,1944,936,1,1.621,1,0,0,0,0
17403,user_926,87.81,TRANSFER,2026-03-10T09:50:11.123742,9,1,1944,936,1,0.439,0,0,0,0,0
17404,user_926,140.56,DEPOSIT,2026-01-01T12:10:11.123742,12,3,1944,936,2,0.703,0,0,0,0,0
17405,user_926,266.85,WITHDRAW,2025-10-09T16:33:11.123742,16,3,1944,936,2,1.334,0,0,0,0,0
17406,user_926,439.26,WITHDRAW,2026-05-13T08:22:11.123742,8,2,1944,936,0,2.196,0,0,0,0,0
17407,user_926,47.74,DEPOSIT,2025-06-30T10:30:11.123742,10,0,1944,936,0,0.239,0,0,0,0,0
17408,user_926,160.69,DEPOSIT,2025-12-19T17:51:11.123742,17,4,1944,936,1,0.803,0,0,0,0,0
17409,user_926,560.46,TRANSFER,2026-04-01T08:39:11.123742,8,2,1944,936,1,2.802,0,0,0,0,0
17410,user_926,538.6,TRANSFER,2026-01-11T01:06:11.123742,1,6,1944,936,0,2.693,1,1,0,0,1
17411,user_926,152.97,DEPOSIT,2026-03-26T14:03:11.123742,14,3,1944,936,3,0.765,0,0,0,0,0
17412,user_926,253.01,DEPOSIT,2025-10-29T04:07:11.123742,4,2,1944,936,1,1.265,0,1,0,0,0
17413,user_926,200.57,DEPOSIT,2026-06-24T15:21:11.123742,15,2,1944,936,2,1.003,0,0,0,0,0
17414,user_926,108.83,WITHDRAW,2025-07-03T00:33:11.123742,0,3,1944,936,0,0.544,0,1,0,0,0
17415,user_926,238.45,DEPOSIT,2025-06-27T14:26:11.123742,14,4,1944,936,0,1.192,0,0,0,0,0
17416,user_926,94.67,DEPOSIT,2025-06-29T10:26:11.123742,10,6,1944,936,1,0.473,1,0,0,0,0
17417,user_926,71.95,DEPOSIT,2025-07-06T20:29:11.123742,20,6,1944,936,1,0.36,1,0,0,0,0
17418,user_926,121.79,WITHDRAW,2025-08-08T09:21:11.123742,9,4,1944,936,2,0.609,0,0,0,0,0
17419,user_926,429.32,DEPOSIT,2025-11-23T14:18:11.123742,14,6,1944,936,1,2.147,1,0,0,0,1
17420,user_926,159.28,DEPOSIT,2025-10-18T16:30:11.123742,16,5,1944,936,2,0.796,1,0,0,0,0
17421,user_926,22.94,DEPOSIT,2025-08-30T18:24:11.123742,18,5,1944,936,1,0.115,1,0,0,0,0
17422,user_926,335.38,TRANSFER,2025-09-05T03:40:11.123742,3,4,1944,936,0,1.677,0,1,0,0,0
17423,user_926,46.4,DEPOSIT,2025-08-12T17:08:11.123742,17,1,1944,936,6,0.232,0,0,0,0,0
17424,user_926,18.12,WITHDRAW,2026-01-02T01:35:11.123742,1,4,1944,936,0,0.091,0,1,0,0,0
17425,user_926,184.4,DEPOSIT,2025-06-26T16:05:11.123742,16,3,1944,936,2,0.922,0,0,0,0,0
17426,user_927,546.82,DEPOSIT,2025-11-17T11:41:11.123742,11,0,4679,2513,3,0.055,0,0,0,0,0
17427,user_927,4906.9,TRANSFER,2026-02-02T04:11:11.123742,4,0,4679,2513,0,0.491,0,1,0,0,1
17428,user_928,142.24,TRANSFER,2026-01-08T12:59:11.123742,12,3,4558,851,2,0.711,0,0,0,0,1
17429,user_928,512.06,WITHDRAW,2026-01-27T11:31:11.123742,11,1,4558,851,1,2.56,0,0,0,0,1
17430,user_928,477.43,DEPOSIT,2026-01-12T10:59:11.123742,10,0,4558,851,1,2.387,0,0,0,0,1
17431,user_928,407.31,DEPOSIT,2025-10-03T21:35:11.123742,21,4,4558,851,0,2.037,0,0,0,0,0
17432,user_928,300.54,DEPOSIT,2025-08-09T12:59:11.123742,12,5,4558,851,0,1.503,1,0,0,0,0
17433,user_928,51.63,TRANSFER,2025-08-03T04:25:11.123742,4,6,4558,851,1,0.258,1,1,0,0,0
17434,user_928,559.8,WITHDRAW,2025-10-25T11:35:11.123742,11,5,4558,851,1,2.799,1,0,0,0,0
17435,user_928,131.75,DEPOSIT,2025-10-28T14:13:11.123742,14,1,4558,851,3,0.659,0,0,0,0,0
17436,user_928,208.99,DEPOSIT,2026-03-10T03:37:11.123742,3,1,4558,851,1,1.045,0,1,0,0,0
17437,user_928,660.82,DEPOSIT,2025-11-10T15:37:11.123742,15,0,4558,851,1,3.304,0,0,0,0,0
17438,user_928,350.34,DEPOSIT,2025-09-27T13:23:11.123742,13,5,4558,851,0,1.752,1,0,0,0,0
17439,user_928,535.98,TRANSFER,2025-10-10T23:23:11.123742,23,4,4558,851,0,2.68,0,0,0,0,1
17440,user_928,127.41,TRANSFER,2025-10-17T00:43:11.123742,0,4,4558,851,2,0.637,0,1,0,0,0
17441,user_928,69.29,WITHDRAW,2025-08-23T03:50:11.123742,3,5,4558,851,2,0.346,1,1,0,0,0
17442,user_928,112.46,DEPOSIT,2026-04-04T18:01:11.123742,18,5,4558,851,2,0.562,1,0,0,0,0
17443,user_928,234.04,DEPOSIT,2026-02-04T13:29:11.123742,13,2,4558,851,0,1.17,0,0,0,0,0
17444,user_928,612.27,DEPOSIT,2025-07-04T06:37:11.123742,6,4,4558,851,3,3.061,0,0,0,0,0
17445,user_928,668.98,TRANSFER,2026-04-09T14:54:11.123742,14,3,4558,851,3,3.345,0,0,0,0,1
17446,user_928,142.11,DEPOSIT,2026-04-22T16:38:11.123742,16,2,4558,851,2,0.711,0,0,0,0,0
17447,user_928,188.51,TRANSFER,2026-05-31T00:40:11.123742,0,6,4558,851,0,0.943,1,1,0,0,1
17448,user_928,236.51,WITHDRAW,2025-10-28T21:55:11.123742,21,1,4558,851,2,1.183,0,0,0,0,0
17449,user_928,465.57,TRANSFER,2025-12-15T23:45:11.123742,23,0,4558,851,2,2.328,0,0,0,0,1
17450,user_928,303.4,WITHDRAW,2025-07-02T13:31:11.123742,13,2,4558,851,1,1.517,0,0,0,0,0
17451,user_928,546.16,TRANSFER,2025-12-05T22:47:11.123742,22,4,4558,851,2,2.731,0,0,0,0,0
17452,user_928,246.09,DEPOSIT,2026-05-24T15:37:11.123742,15,6,4558,851,1,1.23,1,0,0,0,0
17453,user_928,101.6,DEPOSIT,2025-11-15T14:26:11.123742,14,5,4558,851,1,0.508,1,0,0,0,0
17454,user_928,136.93,DEPOSIT,2026-03-23T11:54:11.123742,11,0,4558,851,1,0.685,0,0,0,0,0
17455,user_928,67.45,DEPOSIT,2026-03-05T02:02:11.123742,2,3,4558,851,1,0.337,0,1,0,0,0
17456,user_928,545.78,DEPOSIT,2025-12-19T18:47:11.123742,18,4,4558,851,1,2.729,0,0,0,0,0
17457,user_928,151.59,WITHDRAW,2026-03-14T15:59:11.123742,15,5,4558,851,1,0.758,1,0,0,0,0
17458,user_928,182.09,DEPOSIT,2026-04-04T12:06:11.123742,12,5,4558,851,3,0.91,1,0,0,0,1
17459,user_928,130.77,WITHDRAW,2026-06-19T18:43:11.123742,18,4,4558,851,1,0.654,0,0,0,0,0
17460,user_928,259.06,TRANSFER,2025-09-24T01:39:11.123742,1,2,4558,851,2,1.295,0,1,0,0,0
17461,user_928,374.57,TRANSFER,2026-05-13T20:33:11.123742,20,2,4558,851,1,1.873,0,0,0,0,0
17462,user_929,84.6,DEPOSIT,2026-02-12T01:06:11.123742,1,3,300,2504,0,0.423,0,1,0,0,1
17463,user_929,244.24,DEPOSIT,2025-09-12T18:30:11.123742,18,4,300,2504,3,1.221,0,0,0,0,0
